MUIDEN	MUDEID	MUNOMB	MUCODSIM
16202	29	SAN SEBASTIÁN DE MARIQUITA - PITALITO	73443003
16203	29	SAN SEBASTIÁN DE MARIQUITA - LA ALBANIA	73443004
16204	29	SAN SEBASTIÁN DE MARIQUITA - BUENAVISTA	73443005
16205	29	SAN SEBASTIÁN DE MARIQUITA - CAMELIAS	73443006
16206	29	SAN SEBASTIÁN DE MARIQUITA - EL RODEO	73443007
16207	29	SAN SEBASTIÁN DE MARIQUITA - LA PARROQUIA	73443008
16208	29	SAN SEBASTIÁN DE MARIQUITA - LAS MARÍAS	73443009
16209	29	SAN SEBASTIÁN DE MARIQUITA - VILLA JANETH	73443010
16210	29	MELGAR - CUALAMANÁ	73449001
16211	29	MELGAR - CHIMBÍ	73449002
16212	29	MELGAR - BALCONES DEL SUMAPAZ	73449006
16213	29	MELGAR - EL RUBY	73449008
16214	29	MELGAR - LA ESTANCIA	73449009
16215	29	MELGAR - LA ESTANCIA I  Y II	73449010
16216	29	MELGAR - QUEBRADITAS 1	73449012
16217	29	MELGAR - QUEBRADITAS 2	73449013
16218	29	MELGAR - SAN JOSÉ DE LA COLORADA	73449014
16219	29	MELGAR - QUEBRADITAS	73449015
16220	29	MURILLO - EL BOSQUE	73461001
16221	29	NATAGAIMA - LA PALMITA	73483001
16222	29	NATAGAIMA - VELÚ	73483002
16223	29	NATAGAIMA - TAMIRCO	73483003
16224	29	NATAGAIMA - POCHARCO	73483005
16225	29	NATAGAIMA - PALMA ALTA	73483007
16226	29	NATAGAIMA - RINCÓN ANCHIQUE	73483008
16227	29	NATAGAIMA - BALSILLAS	73483009
16228	29	NATAGAIMA - MONTEFRÍO	73483010
16229	29	NATAGAIMA - PUEBLO NUEVO	73483011
16230	29	ORTEGA - GUAIPA	73504003
16231	29	ORTEGA - HATO DE IGLESIA	73504004
16232	29	ORTEGA - LA MESA DE ORTEGA	73504007
16233	29	ORTEGA - OLAYA HERRERA	73504008
16234	29	ORTEGA - EL VERGEL	73504009
16235	29	ORTEGA - PUENTE CUCUANA	73504025
16236	29	ORTEGA - SAMARIA	73504026
16237	29	PIEDRAS - CHICALÁ	73547001
16238	29	PIEDRAS - DOIMA	73547002
16239	29	PIEDRAS - GUATAQUISITO	73547003
16240	29	PIEDRAS - PARADERO CHIPALO	73547005
16241	29	PLANADAS - BILBAO	73555001
16242	29	PLANADAS - GAITANIA	73555002
16243	29	PLANADAS - LA ESTRELLA	73555003
16244	29	PLANADAS - SUR DE ATA	73555004
16245	29	PLANADAS - RÍO CLARO	73555005
16246	29	PLANADAS - BRUSELAS	73555006
16247	29	PLANADAS - SAN MIGUEL	73555007
16248	29	PRADO - ACO	73563001
16249	29	PRADO - CATALÁN	73563002
16250	29	PRADO - EL CONCHAL	73563003
16251	29	PRADO - MONTOSO	73563004
16252	29	PRADO - TAFURITO	73563005
16253	29	PRADO - MALTA	73563006
16254	29	PRADO - CHENCHITO	73563007
16255	29	PRADO - CORINTO-PIOINIA	73563008
16256	29	PRADO - COROZALES	73563009
16257	29	PRADO - EL CAIMÁN	73563010
16258	29	PRADO - EL CRUCE	73563011
16259	29	PRADO - EL FIQUE	73563012
16260	29	PRADO - EL PUERTO	73563013
16261	29	PRADO - ISLA DEL SOL	73563014
16262	29	PRADO - LA CHICA	73563015
16263	29	PRADO - LA PRIMAVERA	73563016
16264	29	PRADO - LA VIRGINIA	73563017
16265	29	PRADO - LAS BRISAS	73563018
16266	29	PRADO - OJO DE AGUA	73563019
16267	29	PRADO - PEÑÓN ALTO	73563020
16268	29	PRADO - TOMOGO	73563021
16269	29	PRADO - TORTUGAS	73563022
16270	29	PURIFICACIÓN - CHENCHE ASOLEADO	73585001
16271	29	PURIFICACIÓN - LOZANIA	73585002
16272	29	PURIFICACIÓN - CONSUEL Y TIGRE	73585005
16273	29	PURIFICACIÓN - VILLA ESPERANZA	73585006
16274	29	PURIFICACIÓN - VILLA COLOMBIA	73585007
16275	29	PURIFICACIÓN - EL BAURA	73585009
16276	29	PURIFICACIÓN - LA MATA	73585013
16277	29	PURIFICACIÓN - BUENAVISTA	73585015
16278	29	PURIFICACIÓN - CAIRO SOCORRO	73585016
16279	29	PURIFICACIÓN - CHENCHE UNO	73585018
16280	29	PURIFICACIÓN - CHENCHE TRES	73585019
16281	29	PURIFICACIÓN - CHENCHE DOS	73585020
16282	29	RIOBLANCO - HERRERA	73616001
16283	29	RIOBLANCO - PUERTO SALDAÑA	73616002
16284	29	RIOBLANCO - LA LINDOSA	73616003
16285	29	RIOBLANCO - PALONEGRO	73616004
16286	29	RIOBLANCO - GAITÁN	73616005
16287	29	RIOBLANCO - MARACAIBO	73616006
16288	29	RONCESVALLES - SANTA ELENA	73622001
16289	29	RONCESVALLES - EL CEDRO	73622002
16290	29	ROVIRA - EL CORAZÓN	73624001
16291	29	ROVIRA - LOS ANDES	73624003
16292	29	ROVIRA - RIOMANSO	73624004
16293	29	ROVIRA - SAN PEDRO	73624005
16294	29	ROVIRA - HATO VIEJO	73624006
16295	29	ROVIRA - GUADUALITO	73624007
16296	29	ROVIRA - LA FLORIDA	73624008
16297	29	ROVIRA - LA SELVA	73624010
16298	29	ROVIRA - MARTÍNEZ	73624011
16299	29	ROVIRA - LA LUISA	73624012
16300	29	ROVIRA - PANDO PRADO	73624013
16301	29	SALDAÑA - JABALCON	73671001
16302	29	SALDAÑA - SANTA INÉS	73671002
16303	29	SALDAÑA - CERRITOS	73671003
16304	29	SALDAÑA - CONCORDIA	73671004
16305	29	SALDAÑA - CUCHARO	73671005
16306	29	SALDAÑA - EL PROGRESO	73671006
16307	29	SALDAÑA - EL REDIL	73671007
16308	29	SALDAÑA - LA ESPERANZA	73671008
16309	29	SALDAÑA - NORMANDÍA	73671009
16310	29	SALDAÑA - PALMAR ARENOSA	73671010
16311	29	SALDAÑA - PALMAR TRINCADERO	73671011
16312	29	SALDAÑA - PAPAGALÁ	73671012
16313	29	SALDAÑA - PARCELACIÓN SAN CARLOS	73671013
16314	29	SALDAÑA - PUEBLO NUEVO	73671014
16315	29	SALDAÑA - SAN AGUSTÍN	73671015
16316	29	SAN ANTONIO - LA FLORIDA	73675001
16317	29	SAN ANTONIO - PLAYARRICA	73675002
16318	29	SAN ANTONIO - VILLA HERMOSA	73675004
16319	29	SAN LUIS - EL SALITRE	73678001
16320	29	SAN LUIS - MALNOMBRE	73678003
16321	29	SAN LUIS - PAYANDÉ	73678004
16322	29	SAN LUIS - TOMOGÓ	73678006
16323	29	SAN LUIS - GUASIMITO	73678007
16324	29	SAN LUIS - LUISA GARCÍA	73678008
16325	29	SAN LUIS - SANTA LUCÍA	73678009
16326	29	SANTA ISABEL - COLÓN	73686001
16327	29	SANTA ISABEL - LA ESTRELLA	73686002
16328	29	SANTA ISABEL - SAN RAFAEL	73686003
16329	29	SANTA ISABEL - LA CONGOJA	73686004
16330	29	SUÁREZ - HATO VIEJO	73770001
16331	29	SUÁREZ - AGUA BLANCA	73770005
16332	29	VALLE DE SAN JUAN - LA MANGA	73854001
16333	29	VALLE DE SAN JUAN - BUENAVISTA BAJA	73854002
16334	29	VALLE DE SAN JUAN - NEME	73854003
16335	29	VALLE DE SAN JUAN - VALLECITO	73854004
16336	29	VENADILLO - JUNÍN	73861001
16337	29	VENADILLO - LA SIERRITA	73861002
16338	29	VENADILLO - MALABAR	73861003
16339	29	VENADILLO - PALMAROSA	73861004
16340	29	VENADILLO - VILE	73861005
16341	29	VILLAHERMOSA - PLATANILLAL	73870004
16342	29	VILLARRICA - LA MERCADILLA	73873001
16343	29	VILLARRICA - LA COLONIA	73873002
16344	29	VILLARRICA - LOS ALPES	73873003
16345	29	VILLARRICA - PUERTO LLERAS	73873004
16346	30	CALI - EL SALADITO	76001001
16347	30	CALI - FELIDIA	76001002
16348	30	CALI - GOLONDRINAS	76001003
16349	30	CALI - EL HORMIGUERO	76001004
16350	30	CALI - LA BUITRERA	76001005
16351	30	CALI - LA CASTILLA	76001006
16352	30	CALI - LA ELVIRA	76001007
16353	30	CALI - LA LEONERA	76001008
16354	30	CALI - LA PAZ	76001009
16355	30	CALI - LOS ANDES	76001010
16356	30	CALI - NAVARRO	76001012
16357	30	CALI - PANCE	76001013
16358	30	CALI - PICHINDE	76001014
16359	30	CALI - MONTEBELLO	76001016
16360	30	CALI - CASCAJAL II	76001019
16361	30	CALI - VILLACARMELO	76001020
16362	30	CALI - BRISAS DE LOS CRISTALES	76001021
16363	30	CALI - BRISAS DE MONTEBELLO	76001022
16364	30	CALI - CAMPO ALEGRE	76001023
16365	30	CALI - CASCAJAL I	76001024
16366	30	CALI - CRUCERO ALTO DE LOS MANGOS	76001025
16367	30	CALI - EL FILO	76001026
16368	30	CALI - EL PORTENTO	76001027
16369	30	CALI - LA FRAGUA	76001028
16370	30	CALI - LA VORÁGINE	76001029
16371	30	CALI - LAS PALMAS	76001030
16372	30	CALI - LOS CERROS	76001031
16373	30	CALI - MONTAÑITAS (ALTO Y BAJO)	76001032
16374	30	CALI - PIZAMOS	76001034
16375	30	CALI - PUEBLO NUEVO	76001035
16376	30	CALI - SAN FRANCISCO	76001036
16377	30	CALI - SAN ISIDRO	76001037
16378	30	CALI - VILLA FLAMENCO	76001038
16379	30	CALI - CASCAJAL III	76001041
16380	30	CALI - EL ESTERO	76001042
16381	30	CALI - LA LUISA	76001043
16382	30	CALI - LA SIRENA	76001044
16383	30	CALI - LAS PALMAS	76001045
16384	30	CALI - SILOE	76001046
16385	30	ALCALÁ - LA FLORESTA	76020006
16386	30	ANDALUCÍA - ALTAFLOR	76036001
16387	30	ANDALUCÍA - CAMPOALEGRE	76036002
16388	30	ANDALUCÍA - EL SALTO	76036003
16389	30	ANDALUCÍA - PARDO	76036004
16390	30	ANDALUCÍA - ZABALETAS	76036005
16391	30	ANDALUCÍA - TAMBORAL	76036006
16392	30	ANDALUCÍA - POTRERILLO	76036008
16393	30	ANDALUCÍA - MONTE HERMOSO	76036009
16394	30	ANDALUCÍA - MADRE VIEJA	76036010
16395	30	ANSERMANUEVO - ANACARO	76041001
16396	30	ANSERMANUEVO - EL BILLAR	76041003
16397	30	ANSERMANUEVO - EL ROBLE	76041005
16398	30	ANSERMANUEVO - EL VERGEL	76041006
16399	30	ANSERMANUEVO - GRAMALOTE	76041013
16400	30	ANSERMANUEVO - ALTO BONITO	76041020
16401	30	ANSERMANUEVO - SALAZAR	76041021
16402	30	ARGELIA - MARACAIBO	76054003
16403	30	ARGELIA - EL RAIZAL	76054004
16404	30	ARGELIA - LA AURORA	76054005
16405	30	BOLÍVAR - BETANIA	76100001
16406	30	BOLÍVAR - CERRO AZUL	76100002
16407	30	BOLÍVAR - DOSQUEBRADAS	76100004
16408	30	BOLÍVAR - GUARE	76100005
16409	30	BOLÍVAR - LA HERRADURA	76100006
16410	30	BOLÍVAR - LA TULIA	76100007
16411	30	BOLÍVAR - NARANJAL	76100008
16412	30	BOLÍVAR - PRIMAVERA	76100009
16413	30	BOLÍVAR - RICAURTE	76100010
16414	30	BOLÍVAR - AGUAS LINDAS	76100012
16415	30	BOLÍVAR - SAN FERNANDO	76100014
16416	30	BOLÍVAR - CRISTALES	76100018
16417	30	BOLÍVAR - LA PLAZUELA	76100019
16418	30	BUENAVENTURA - AGUACLARA	76109001
16419	30	BUENAVENTURA - BARCO	76109002
16420	30	BUENAVENTURA - LA BOCANA	76109003
16421	30	BUENAVENTURA - BAJO CALIMA	76109006
16422	30	BUENAVENTURA - CISNEROS	76109008
16423	30	BUENAVENTURA - CÓRDOBA	76109009
16424	30	BUENAVENTURA - EL CARMEN	76109010
16425	30	BUENAVENTURA - PASTICO	76109011
16426	30	BUENAVENTURA - PITAL	76109012
16427	30	BUENAVENTURA - TRIANA	76109017
16428	30	BUENAVENTURA - CONCEPCIÓN	76109018
16429	30	BUENAVENTURA - LA PLATA	76109019
16430	30	BUENAVENTURA - LADRILLEROS	76109021
16431	30	BUENAVENTURA - LLANO BAJO	76109022
16432	30	BUENAVENTURA - BOCAS DE MAYORQUIN	76109024
16433	30	BUENAVENTURA - PUERTO MERIZALDE	76109028
16434	30	BUENAVENTURA - PUNTA SOLDADO	76109030
16435	30	BUENAVENTURA - SAN ANTONIO(YURUMANGUÍ)	76109031
16436	30	BUENAVENTURA - SAN FRANCISCO DE NAYA	76109032
16437	30	BUENAVENTURA - SAN FRANCISCO JAVIER	76109033
16438	30	BUENAVENTURA - SAN ISIDRO	76109034
16439	30	BUENAVENTURA - SAN LORENZO	76109036
16440	30	BUENAVENTURA - SAN PEDRO	76109037
16441	30	BUENAVENTURA - SILVA	76109038
16442	30	BUENAVENTURA - TAPARAL	76109039
16443	30	BUENAVENTURA - VENERAL	76109040
16444	30	BUENAVENTURA - SAN JOSE	76109041
16445	30	BUENAVENTURA - SABALETAS	76109042
16446	30	BUENAVENTURA - ZACARÍAS	76109043
16447	30	BUENAVENTURA - LA BARRA	76109045
16448	30	BUENAVENTURA - JUANCHACO	76109046
16449	30	BUENAVENTURA - PIANGUITA	76109047
16450	30	BUENAVENTURA - ARAGON	76109048
16451	30	BUENAVENTURA - AUCA	76109049
16452	30	BUENAVENTURA - CALLE LARGA	76109052
16453	30	BUENAVENTURA - CHAMUSCADO	76109053
16454	30	BUENAVENTURA - CITRONELA	76109054
16455	30	BUENAVENTURA - EL BARRANCO	76109058
16456	30	BUENAVENTURA - GUAIMIA	76109061
16457	30	BUENAVENTURA - JUNTAS	76109062
16458	30	BUENAVENTURA - BARTOLA	76109064
16459	30	BUENAVENTURA - LA DELFINA	76109066
16460	30	BUENAVENTURA - PAPAYAL	76109069
16461	30	BUENAVENTURA - SAN CIPRIANO	76109071
16462	30	BUENAVENTURA - SAN JOAQUÍN	76109072
16463	30	BUENAVENTURA - SAN JOSÉ DE NAYA	76109074
16464	30	BUENAVENTURA - SAN MARCOS	76109076
16465	30	BUENAVENTURA - SANTA CRUZ	76109077
16466	30	BUENAVENTURA - ZARAGOZA	76109078
16467	30	BUENAVENTURA - AGUAMANSA	76109079
16468	30	BUENAVENTURA - CASCAJITA	76109080
16469	30	BUENAVENTURA - PUNTA BONITA	76109081
16470	30	BUENAVENTURA - HORIZONTE	76109082
16471	30	BUENAVENTURA - BENDICIONES	76109083
16472	30	BUENAVENTURA - EL CACAO	76109084
16473	30	BUENAVENTURA - CALLE LARGA-AEROPUERTO	76109085
16474	30	BUENAVENTURA - CAMINO VIEJO-KM 40	76109086
16475	30	BUENAVENTURA - CAMPO HERMOSO	76109087
16476	30	BUENAVENTURA - EL CRUCERO	76109088
16477	30	BUENAVENTURA - EL ENCANTO	76109089
16478	30	BUENAVENTURA - EL LLANO	76109090
16479	30	BUENAVENTURA - EL SALTO	76109091
16480	30	BUENAVENTURA - GUADUALITO	76109092
16481	30	BUENAVENTURA - JOAQUINCITO	76109093
16482	30	BUENAVENTURA - KATANGA	76109094
16483	30	BUENAVENTURA - LA BALASTRERA	76109095
16484	30	BUENAVENTURA - LA COMBA	76109096
16485	30	BUENAVENTURA - LA CONTRA	76109097
16486	30	BUENAVENTURA - LA FRAGUA	76109098
16487	30	BUENAVENTURA - PRIMAVERA	76109099
16488	30	BUENAVENTURA - LA VUELTA	76109100
16489	30	BUENAVENTURA - LAS PALMAS	76109101
16490	30	BUENAVENTURA - EL LIMONES	76109102
16491	30	BUENAVENTURA - PAPAYAL 2	76109104
16492	30	BUENAVENTURA - PITAL	76109105
16493	30	BUENAVENTURA - SAGRADA FAMILIA	76109106
16494	30	BUENAVENTURA - SAN ANTONIO	76109107
16495	30	BUENAVENTURA - SAN ANTOÑITO(YURUMANGUI)	76109108
16496	30	BUENAVENTURA - SAN ISIDRO(CAJAMBRE)	76109109
16497	30	BUENAVENTURA - SANTA MARÍA	76109110
16498	30	BUENAVENTURA - SECADERO	76109111
16499	30	BUENAVENTURA - UMANE	76109112
16500	30	BUENAVENTURA - VILLA ESTELA	76109113
16501	30	BUENAVENTURA - CALLE LARGA-RIO MAYORQUIN	76109114
16502	30	GUADALAJARA DE BUGA - LA CAMPIÑA	76111001
16503	30	GUADALAJARA DE BUGA - EL PLACER	76111002
16504	30	GUADALAJARA DE BUGA - EL ROSARIO	76111003
16505	30	GUADALAJARA DE BUGA - EL SALADO	76111004
16506	30	GUADALAJARA DE BUGA - EL VINCULO	76111005
16507	30	GUADALAJARA DE BUGA - LA HABANA	76111006
16508	30	GUADALAJARA DE BUGA - LA MARÍA	76111007
16509	30	GUADALAJARA DE BUGA - LOS BANCOS	76111008
16510	30	GUADALAJARA DE BUGA - MIRAFLORES	76111009
16511	30	GUADALAJARA DE BUGA - MONTERREY	76111010
16512	30	GUADALAJARA DE BUGA - QUEBRADASECA	76111012
16513	30	GUADALAJARA DE BUGA - LA MESA - RIOLORO	76111013
16514	30	GUADALAJARA DE BUGA - ZANJÓN HONDO	76111014
16515	30	GUADALAJARA DE BUGA - CRUCERO - NOGALES	76111015
16516	30	GUADALAJARA DE BUGA - EL PORVENIR	76111016
16517	30	GUADALAJARA DE BUGA - LA PLAYA DEL BUEY	76111017
16518	30	GUADALAJARA DE BUGA - PUEBLO NUEVO	76111018
16519	30	GUADALAJARA DE BUGA - FRISOLES	76111019
16520	30	GUADALAJARA DE BUGA - LA MAGDALENA	76111020
16521	30	GUADALAJARA DE BUGA - EL MANANTIAL	76111021
16522	30	GUADALAJARA DE BUGA - ALASKA	76111022
16523	30	GUADALAJARA DE BUGA - CALLEJÓN ACADEMIA MILITAR	76111023
16524	30	GUADALAJARA DE BUGA - LA PALOMERA	76111024
16525	30	GUADALAJARA DE BUGA - LA UNIDAD	76111025
16526	30	GUADALAJARA DE BUGA - PUERTO BERTIN	76111026
16527	30	GUADALAJARA DE BUGA - SAN ANTONIO	76111027
16528	30	GUADALAJARA DE BUGA - EL BOSQUE	76111028
16529	30	GUADALAJARA DE BUGA - GUADALEJO	76111029
16530	30	GUADALAJARA DE BUGA - LA GRANJITA	76111030
16531	30	BUGALAGRANDE - CEILÁN	76113001
16532	30	BUGALAGRANDE - CHORRERAS	76113002
16533	30	BUGALAGRANDE - EL GUAYABO	76113003
16534	30	BUGALAGRANDE - EL OVERO (SECTOR POBLADO)	76113004
16535	30	BUGALAGRANDE - GALICIA	76113008
16536	30	BUGALAGRANDE - LA MORENA	76113009
16537	30	BUGALAGRANDE - MESTIZAL	76113010
16538	30	BUGALAGRANDE - PAILA ARRIBA	76113011
16539	30	BUGALAGRANDE - SAN ANTONIO	76113012
16540	30	BUGALAGRANDE - URÍBE URÍBE	76113013
16541	30	BUGALAGRANDE - CHICORAL	76113015
16542	30	BUGALAGRANDE - EL OVERO (SECTOR LA MARÍA)	76113016
16543	30	BUGALAGRANDE - ALMENDRONAL	76113017
16544	30	BUGALAGRANDE - LA ESMERALDA	76113018
16545	30	BUGALAGRANDE - TETILLAL	76113019
16546	30	CAICEDONIA - AURES	76122001
16547	30	CAICEDONIA - SAMARIA	76122006
16548	30	CAICEDONIA - BARRAGÁN	76122009
16549	30	CALIMA - EL BOLEO	76126001
16550	30	CALIMA - EL DIAMANTE	76126002
16551	30	CALIMA - LA GAVIOTA	76126007
16552	30	CALIMA - PUENTE TIERRA	76126013
16553	30	CALIMA - RIOBRAVO	76126014
16554	30	CALIMA - SAN JOSÉ	76126015
16555	30	CALIMA - LA PRIMAVERA	76126016
16556	30	CALIMA - EL MIRADOR	76126017
16557	30	CALIMA - LA PLAYA	76126018
16558	30	CALIMA - EL VERGEL	76126019
16559	30	CANDELARIA - BUCHITOLO	76130001
16560	30	CANDELARIA - EL ARENAL	76130002
16561	30	CANDELARIA - EL CABUYAL	76130003
16562	30	CANDELARIA - EL CARMELO	76130004
16563	30	CANDELARIA - EL LAURO	76130005
16564	30	CANDELARIA - EL TIPLE	76130006
16565	30	CANDELARIA - JUANCHITO	76130007
16566	30	CANDELARIA - VILLA GORGONA	76130008
16567	30	CANDELARIA - LA REGINA	76130009
16568	30	CANDELARIA - MADREVIEJA	76130011
16569	30	CANDELARIA - SAN JOAQUÍN	76130012
16570	30	CANDELARIA - EL OTOÑO	76130014
16571	30	CANDELARIA - EL GUALÍ	76130015
16572	30	CANDELARIA - POBLADO CAMPESTRE	76130016
16573	30	CANDELARIA - BRISAS DEL FRAILE	76130017
16574	30	CANDELARIA - CANTALOMOTA	76130018
16575	30	CANDELARIA - CAUCASECO	76130019
16576	30	CANDELARIA - DOMINGO LARGO	76130020
16577	30	CANDELARIA - LA ALBANIA	76130021
16578	30	CANDELARIA - LA GLORIA	76130022
16579	30	CANDELARIA - TRES TUSAS	76130023
16580	30	CANDELARIA - PUEBLITO VIEJO	76130024
16581	30	CANDELARIA - CHONDULAR	76130025
16582	30	CANDELARIA - EL DINAMO	76130026
16583	30	CANDELARIA - EL SILENCIO	76130027
16584	30	CANDELARIA - EL TRIUNFO	76130028
16585	30	CANDELARIA - EL TUNAL	76130029
16586	30	CANDELARIA - EL TUNO	76130030
16587	30	CANDELARIA - GUASIMAL	76130031
16588	30	CANDELARIA - LA CAPILLA	76130032
16589	30	CANDELARIA - LA OLIVA	76130033
16590	30	CANDELARIA - LA SOLORZA	76130034
16591	30	CANDELARIA - LAS CUARENTA	76130035
16592	30	CANDELARIA - LOS ALPES	76130036
16593	30	CANDELARIA - LOS POTES	76130037
16594	30	CANDELARIA - PATIO BONITO	76130038
16595	30	CANDELARIA - SAN ANDRESITO	76130039
16596	30	CANDELARIA - SAN JORGE	76130040
16597	30	CANDELARIA - TIPLE ABAJO	76130041
16598	30	CANDELARIA - TIPLE ARRIBA	76130042
16599	30	CANDELARIA - VUELTA DE SAN DIEGO	76130043
16600	30	CANDELARIA - ZAINERA	76130044
16601	30	CARTAGO - CAUCA	76147002
16602	30	CARTAGO - COLORADAS	76147003
16603	30	CARTAGO - LA GRECIA	76147004
16604	30	CARTAGO - MODÍN	76147005
16605	30	CARTAGO - PIEDRA DE MOLER	76147006
16606	30	CARTAGO - GUANABANO	76147012
16607	30	CARTAGO - GUAYABITO	76147013
16608	30	CARTAGO - ZANJÓN CAUCA	76147014
16609	30	DAGUA - ATUNCELA	76233001
16610	30	DAGUA - BORRERO AYERBE	76233002
16611	30	DAGUA - CISNEROS	76233004
16612	30	DAGUA - EL CARMEN	76233005
16613	30	DAGUA - EL DANUBIO	76233006
16614	30	DAGUA - EL LIMONAR	76233007
16615	30	DAGUA - EL NARANJO	76233008
16616	30	DAGUA - EL PALMAR	76233009
16617	30	DAGUA - EL PIÑAL	76233010
16618	30	DAGUA - EL QUEREMAL	76233011
16619	30	DAGUA - EL SALADO	76233012
16620	30	DAGUA - LA CASCADA	76233014
16621	30	DAGUA - LA ELSA	76233015
16622	30	DAGUA - PROVIDENCIA	76233016
16623	30	DAGUA - LOBO GUERRERO	76233017
16624	30	DAGUA - LOS ALPES	76233018
16625	30	DAGUA - SAN BERNARDO	76233019
16626	30	DAGUA - SAN VICENTE	76233020
16627	30	DAGUA - SANTA MARÍA	76233021
16628	30	DAGUA - VILLAHERMOSA	76233024
16629	30	DAGUA - ZABALETAS	76233025
16630	30	DAGUA - ZELANDIA	76233026
16631	30	DAGUA - JUNTAS	76233027
16632	30	DAGUA - KILÓMETRO 18	76233029
16633	30	DAGUA - EL RUCIO	76233030
16634	30	DAGUA - JIGUALES	76233031
16635	30	DAGUA - LOS CRISTALES	76233032
16636	30	DAGUA - PUEBLO NUEVO	76233033
16637	30	DAGUA - EL CAUCHAL	76233034
16638	30	DAGUA - EL CHILCAL	76233035
16639	30	DAGUA - KILÓMETRO 26	76233036
16640	30	DAGUA - KILÓMETRO 30	76233037
16641	30	DAGUA - LA GUINEA	76233038
16642	30	DAGUA - LA VIRGEN	76233039
16643	30	DAGUA - LA YOLOMBA	76233040
16644	30	DAGUA - LAS CAMELIAS	76233041
16645	30	DAGUA - MACHADO	76233042
16646	30	DAGUA - PUERTA DAGUA	76233043
16647	30	DAGUA - VERGEL	76233044
16648	30	EL ÁGUILA - CATARINA - EL EMBAL	76243001
16649	30	EL ÁGUILA - LA ESPARTA	76243002
16650	30	EL ÁGUILA - LA GUAYACANA(LA ESPARTA)	76243003
16651	30	EL ÁGUILA - LA MARÍA - QUEBRADAGRANDE	76243005
16652	30	EL ÁGUILA - SAN JOSÉ	76243006
16653	30	EL ÁGUILA - CAÑAVERAL - VILLANUEVA	76243008
16654	30	EL ÁGUILA - SANTA HELENA	76243009
16655	30	EL ÁGUILA - EL ÁGUILA - CAJONES	76243012
16656	30	EL ÁGUILA - LA QUIEBRA DE SAN PABLO	76243030
16657	30	EL ÁGUILA - EL GUAYABO	76243031
16658	30	EL CAIRO - ALBÁN	76246001
16659	30	EL CERRITO - AUJÍ	76248001
16660	30	EL CERRITO - CARRIZAL	76248002
16661	30	EL CERRITO - EL CASTILLO	76248003
16662	30	EL CERRITO - EL PLACER	76248005
16663	30	EL CERRITO - EL POMO	76248006
16664	30	EL CERRITO - SAN ANTONIO	76248008
16665	30	EL CERRITO - SANTA ELENA	76248009
16666	30	EL CERRITO - SANTA LUISA	76248010
16667	30	EL CERRITO - TENERIFE	76248011
16668	30	EL CERRITO - EL MORAL	76248012
16669	30	EL CERRITO - LOS ANDES	76248013
16670	30	EL CERRITO - CAMPOALEGRE	76248014
16671	30	EL CERRITO - LA HONDA	76248018
16672	30	EL DOVIO - BITACO	76250003
16673	30	EL DOVIO - LITUANIA	76250007
16674	30	FLORIDA - CHOCOCITO	76275004
16675	30	FLORIDA - EL LÍBANO	76275005
16676	30	FLORIDA - LA DIANA	76275006
16677	30	FLORIDA - LA UNIÓN	76275008
16678	30	FLORIDA - PUEBLO NUEVO	76275009
16679	30	FLORIDA - REMOLINO	76275010
16680	30	FLORIDA - SAN ANTONIO DE LOS CABALLEROS	76275011
16681	30	FLORIDA - SAN FRANCISCO (EL LLANITO)	76275012
16682	30	FLORIDA - SANTA ROSA	76275013
16683	30	FLORIDA - TARRAGONA	76275014
16684	30	FLORIDA - EL PEDREGAL	76275015
16685	30	FLORIDA - SANTO DOMINGO	76275016
16686	30	FLORIDA - LAS GUACAS	76275019
16687	30	FLORIDA - LOS CALEÑOS	76275021
16688	30	FLORIDA - TARRAGONA PARTE ALTA	76275024
16689	30	FLORIDA - EL TAMBORAL	76275025
16690	30	FLORIDA - SIMÓN BOLÍVAR	76275028
16691	30	GINEBRA - COSTA RICA	76306001
16692	30	GINEBRA - LA FLORESTA	76306002
16693	30	GINEBRA - JUNTAS	76306003
16694	30	GINEBRA - SABALETAS	76306005
16695	30	GINEBRA - LOS MEDIOS	76306007
16696	30	GINEBRA - VILLA VANEGAS	76306008
16697	30	GINEBRA - LA SELVA	76306009
16698	30	GUACARÍ - GUABAS	76318003
16699	30	GUACARÍ - GUABITAS	76318004
16700	30	GUACARÍ - PICHICHÍ	76318006
16701	30	GUACARÍ - SANTA ROSA DE TAPIAS	76318007
16702	30	GUACARÍ - SONSO	76318008
16703	30	GUACARÍ - ALTO DE GUACAS	76318009
16704	30	GUACARÍ - PUENTE ROJO	76318010
16705	30	GUACARÍ - CANANGUÁ	76318011
16706	30	GUACARÍ - EL PLACER	76318012
16707	30	GUACARÍ - EL TRIUNFO	76318013
16708	30	JAMUNDÍ - AMPUDIA	76364001
16709	30	JAMUNDÍ - BOCAS DEL PALO	76364002
16710	30	JAMUNDÍ - GUACHINTE	76364003
16711	30	JAMUNDÍ - LA LIBERIA	76364004
16712	30	JAMUNDÍ - PASO DE LA BOLSA	76364005
16713	30	JAMUNDÍ - POTRERITO	76364006
16714	30	JAMUNDÍ - PUENTE VÉLEZ	76364008
16715	30	JAMUNDÍ - QUINAMAYO	76364009
16716	30	JAMUNDÍ - ROBLES	76364010
16717	30	JAMUNDÍ - SAN ANTONIO	76364011
16718	30	JAMUNDÍ - SAN VICENTE	76364012
